date,equity,benchmark_equity,cash,benchmark_shares,open_positions
2026-03-03,104088.94,98068.23,34.0,0.0,10
2026-03-04,105079.73,99563.1,0.0,3.4031,10
2026-03-05,104435.5,99263.15,0.0,3.4031,10
2026-03-06,102879.44,97769.91,-0.0,56.2715,7
2026-03-09,103972.27,99075.68,43.85,20.3611,9
2026-03-10,104265.24,99077.31,43.85,20.3611,9
2026-03-11,104771.05,99064.27,27.45,47.5711,7
2026-03-12,101720.36,97364.0,59.73,11.464,9
2026-03-13,102572.83,96786.91,5.36,9.5342,9
2026-03-16,102565.32,97872.61,5.36,80.27,5
2026-03-17,103099.08,98350.25,5.36,99.0458,4
2026-03-18,101063.8,96979.28,33.07,62.7301,6
2026-03-19,100417.99,96672.8,0.07,61.72,6
2026-03-20,99850.84,94886.12,18.24,26.4854,8
2026-03-23,100092.01,95854.45,18.24,63.0604,6
2026-03-24,100086.62,95199.11,-0.0,136.4078,2
2026-03-25,100299.9,95825.11,12.73,100.2262,4
2026-03-26,100168.95,93537.96,12.73,118.8043,3
2026-03-27,99919.7,91710.54,47.6,138.3385,2
2026-03-30,100037.37,91009.57,5.69,62.3666,6
2026-03-31,101617.56,94090.6,-0.0,0.2173,10
2026-04-01,101296.45,95252.91,-0.0,37.9133,8
2026-04-02,103349.97,95362.13,0.0,18.6329,9
2026-04-06,103878.94,95935.96,-0.0,2.0186,10
2026-04-07,103880.27,95950.63,-0.0,2.0186,10
2026-04-08,105251.05,98803.44,82.85,18.4961,9
2026-04-09,105935.63,99471.81,23.33,57.023,7
2026-04-10,105249.17,99615.27,3.13,2.9131,10
2026-04-13,107032.68,100645.54,-0.0,11.8186,9
2026-04-14,107589.7,102472.97,3.7,0.0,10
2026-04-15,108239.27,103907.53,-0.0,0.3492,10
2026-04-16,109868.19,104407.99,0.0,32.2642,8
2026-04-17,110123.83,105774.08,0.0,0.6093,10
2026-04-20,110117.95,105438.26,28.59,0.0,10
2026-04-21,109254.13,105037.24,33.2,0.0,10
2026-04-22,108967.09,106794.57,6.88,41.9539,7
2026-04-23,109344.92,106193.03,81.04,42.7591,7
2026-04-24,110405.51,108224.24,36.6,0.0,10
2026-04-27,110275.38,108281.29,3.2,0.2093,10
2026-04-28,109741.4,107192.33,0.88,44.7837,7
2026-04-29,108424.1,107847.67,45.36,9.3106,9
2026-04-30,109647.28,108853.48,57.56,0.0,10
2026-05-01,109266.19,109898.43,57.56,52.0006,7
2026-05-04,109372.95,109691.4,1.94,44.4624,7
2026-05-05,109702.02,111114.54,1.94,111.2977,3
2026-05-06,112346.86,113422.88,3.93,92.9889,4
2026-05-07,111860.08,113287.57,-0.0,59.1557,6
2026-05-08,115580.84,115943.13,0.0,113.5847,3
2026-05-11,114779.19,116278.94,3.03,112.6509,3
2026-05-12,113980.92,115292.69,-0.0,0.4159,10
2026-05-13,112995.04,116510.43,-0.0,32.3778,8
2026-05-14,114072.42,117338.56,41.04,33.2353,8
2026-05-15,113271.16,115568.19,20.73,16.7428,9
2026-05-18,113578.77,115070.98,2.91,50.3987,7
2026-05-19,114496.04,114361.86,16.18,102.2468,4
2026-05-20,116296.73,116256.13,69.05,0.0,10
2026-05-21,117931.54,116477.83,69.05,34.8217,8
2026-05-22,120561.27,116971.77,69.05,88.0401,5
2026-05-26,122814.1,119048.62,9.41,15.2394,9
2026-05-27,122776.9,118913.31,20.07,26.3137,8
2026-05-28,128150.07,119915.87,20.07,64.109,6
2026-05-29,129425.88,120357.65,20.07,175.273,0
2026-06-01,130202.34,121079.82,20.07,175.273,0
2026-06-02,130801.77,121637.34,20.07,175.273,0
2026-06-03,130444.98,121319.46,71.65,156.677,1
2026-06-04,129860.54,120732.59,71.65,156.677,1
2026-06-05,124619.79,114937.31,71.65,156.677,1
2026-06-08,126434.13,116732.14,71.65,176.4666,0
2026-06-09,124980.04,115388.87,71.65,176.4666,0
2026-06-10,122484.8,113083.8,71.65,176.4666,0
2026-06-11,126619.41,116903.3,71.65,176.4666,0
2026-06-12,127364.11,117591.24,71.65,176.4666,0
